run_root,run_dir,task,setting,seed,agent_id,update_attempt_count,active_update_count,active_update_rate,initial_prompt_hash,final_active_prompt_hash,unique_active_prompt_count,mean_active_change_ratio,median_active_change_ratio,p90_active_change_ratio,max_active_change_ratio,large_active_update_count,large_active_update_rate,final_direct_distance_from_initial,active_cumulative_path_length,path_to_direct_ratio,unknown_active_step_distance_count,mean_active_vote_delta
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_residual_specialization_seed43,sports_understanding,shared_vote_error_pareto_tcs_residual_specialization,43,3,8,5,0.625,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,fb1a8ad27826bfca6bf5ec50b8714e721900f38f58a465aa778d9a0e4a948eff,5,0.2942819820820788,0.3706896551724138,0.3748816768086545,0.37643678160919536,0,0.0,0.33333333333333337,1.4714099104103937,4.41422973123118,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_residual_specialization_seed43,sports_understanding,shared_vote_error_pareto_tcs_residual_specialization,43,4,3,2,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,8786cf31d7d2f2383f57287ebdde3a4cfb0ea7e49e550c1a8744321556a13e33,2,0.1407563025210084,0.1407563025210084,0.2533613445378151,0.2815126050420168,0,0.0,0.2815126050420168,0.2815126050420168,1.0,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed42,sports_understanding,shared_vote_error_pareto_tcs,42,0,4,3,0.75,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,c3dce6a1c2c9265d35679e71331b6dd7cce2bec491f28a05e7f744e8686a1c43,3,0.125,0.125,0.225,0.25,0,0.0,0.43434343434343436,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed42,sports_understanding,shared_vote_error_pareto_tcs,42,1,6,5,0.8333333333333334,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,fa5178826436baf4c6d8ff8aeaefaa1adf5b0bceb7e95db3ef7c3251dde427a3,6,0.5805718051493157,0.5934640522875817,0.6349474596468422,0.6353591160220995,4,1.0,0.7223042836041359,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed42,sports_understanding,shared_vote_error_pareto_tcs,42,2,3,2,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,2,0.2261072261072261,0.2261072261072261,0.23356643356643358,0.23543123543123545,0,0.0,0.0,0.4522144522144522,,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed42,sports_understanding,shared_vote_error_pareto_tcs,42,3,5,3,0.6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,84e504c3b9b9e7b751fa2f179a051c1cc10a9aa37c68b97a831c9a480aea4159,4,0.35802886631406655,0.35802886631406655,0.4604325889052714,0.4860335195530726,1,0.5,0.5,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed42,sports_understanding,shared_vote_error_pareto_tcs,42,4,3,2,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,d5509b4e8bc674bddef46d98ba23de8a76a52f3735a3337303726b242f4e0b76,3,0.23991646362687086,0.23991646362687086,0.2945715280194918,0.30823529411764705,0,0.0,0.2264150943396226,0.4798329272537417,2.119262095370693,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed43,sports_understanding,shared_vote_error_pareto_tcs,43,0,5,4,0.8,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,e37a20df7fe045824c9c9b8608d86ec185ad7eb57efab7a2722c26a5930c58fd,5,0.41191972390647014,0.40362477876106195,0.4417246346984976,0.45581395348837206,1,0.25,0.4227642276422764,1.6476788956258805,3.8973943108073716,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed43,sports_understanding,shared_vote_error_pareto_tcs,43,1,3,1,0.3333333333333333,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,98777f08627fdd6479e74651be47854f0572e2580ba256923b6d91cfa869e695,2,0.3463035019455253,0.3463035019455253,0.3463035019455253,0.3463035019455253,0,0.0,0.3463035019455253,0.3463035019455253,1.0,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed43,sports_understanding,shared_vote_error_pareto_tcs,43,2,5,2,0.4,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,e720b79ae2f19666071054ca41de7d34d203368d7001cf88d1abaa73589e7359,3,0.21414170117182213,0.21414170117182213,0.2729168358095857,0.28761061946902655,0,0.0,0.40808823529411764,0.42828340234364426,1.0494872561934345,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed43,sports_understanding,shared_vote_error_pareto_tcs,43,3,3,3,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,579ed55b18bdbda867c93a840931ae9416b42495f36667358cc7e878acc28653,3,0.38205529426888246,0.38579654510556627,0.48406909788867564,0.508637236084453,1,0.3333333333333333,0.2517321016166282,1.1461658828066474,4.553117681241086,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_error_pareto_tcs_seed43,sports_understanding,shared_vote_error_pareto_tcs,43,4,2,1,0.5,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,26fed270b8bda6debec60adf60ac4e699521aee5c4cfe26c42a06d0ee2eb0266,2,0.24835164835164836,0.24835164835164836,0.24835164835164836,0.24835164835164836,0,0.0,0.24835164835164836,0.24835164835164836,1.0,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed42,sports_understanding,shared_vote_pareto_tcs_boundary_selector,42,0,6,4,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,31fda336c4129aeaed3bf8168afdd53a3b73559050716a2695d20d2e01621195,5,0.31176685160327294,0.2601880877742947,0.45718783214713365,0.5064377682403434,1,0.3333333333333333,0.6533742331288344,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed42,sports_understanding,shared_vote_pareto_tcs_boundary_selector,42,1,7,3,0.42857142857142855,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,4b994bf156c2645b49f272d789b703f2f9f8e18cc1cf127e42dbc98d00bf6fa9,3,0.25540046990950754,0.07223113964687,0.5118375322772001,0.6217391304347826,1,0.3333333333333333,0.6217391304347826,0.7662014097285226,1.2323519177451763,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed42,sports_understanding,shared_vote_pareto_tcs_boundary_selector,42,2,2,2,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,8ab2e82e19149d0703c79256078ee0593bbc36efe86db72ba1d7a0165115b8ec,3,0.42835067801955223,0.42835067801955223,0.4513844213181962,0.4571428571428572,1,0.5,0.46993318485523383,0.8567013560391045,1.823028004083213,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed42,sports_understanding,shared_vote_pareto_tcs_boundary_selector,42,3,3,2,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,e6562e6f0223a784fae1ba75dec5b453dea0ac55a45193ebcb3b4796c250bcbd,3,0.16386496248958043,0.16386496248958043,0.22938316198944153,0.2457627118644068,0,0.0,0.3258928571428571,0.32772992497916087,1.0056370300730417,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed42,sports_understanding,shared_vote_pareto_tcs_boundary_selector,42,4,5,3,0.6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,ec2dfddb075c97f20c6a7bb444829a9a899fabbb0e1505b67dbc4d2fd89cbdd5,4,0.3574563355016613,0.4273504273504274,0.5244311244311245,0.5487012987012987,1,0.3333333333333333,,1.0723690065049838,,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed43,sports_understanding,shared_vote_pareto_tcs_boundary_selector,43,0,4,0,0.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,1,,,,,0,0.0,0.0,0.0,,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed43,sports_understanding,shared_vote_pareto_tcs_boundary_selector,43,1,5,2,0.4,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,73522d28e249eaa49899c50665bce619c729081615b86f06045b826b52bfd3eb,3,0.1717171717171717,0.1717171717171717,0.1717171717171717,0.1717171717171717,0,0.0,0.5889464594127807,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed43,sports_understanding,shared_vote_pareto_tcs_boundary_selector,43,2,5,1,0.2,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,65b011bc230580b909699dc810671aa0884bfda22a9db8191470b1ad9a632434,2,0.46445497630331756,0.46445497630331756,0.46445497630331756,0.46445497630331756,1,1.0,0.46445497630331756,0.46445497630331756,1.0,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed43,sports_understanding,shared_vote_pareto_tcs_boundary_selector,43,3,5,3,0.6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,fd9069b708581aa2af5e77ab87b65b85eedd20e5dfee7c2640c5ad802ef51be2,4,0.4266168427205545,0.4266168427205545,0.4648582522650411,0.4744186046511628,1,0.5,0.48752834467120176,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_boundary_selector_seed43,sports_understanding,shared_vote_pareto_tcs_boundary_selector,43,4,4,1,0.25,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,4f5d4f730fcd3fb9f8f7c63fbebf13af7bca1f35453fd59390a6ee73d3b442a6,2,0.4978902953586498,0.4978902953586498,0.4978902953586498,0.4978902953586498,1,1.0,0.4978902953586498,0.4978902953586498,1.0,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42,sports_understanding,shared_vote_pareto_tcs_static,42,0,4,1,0.25,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42,sports_understanding,shared_vote_pareto_tcs_static,42,1,2,1,0.5,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42,sports_understanding,shared_vote_pareto_tcs_static,42,2,6,4,0.6666666666666666,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,4,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42,sports_understanding,shared_vote_pareto_tcs_static,42,3,3,1,0.3333333333333333,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42,sports_understanding,shared_vote_pareto_tcs_static,42,4,6,5,0.8333333333333334,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,5,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed43,sports_understanding,shared_vote_pareto_tcs_static,43,0,4,1,0.25,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,1,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed43,sports_understanding,shared_vote_pareto_tcs_static,43,1,8,8,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,8,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed43,sports_understanding,shared_vote_pareto_tcs_static,43,2,4,2,0.5,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,2,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed43,sports_understanding,shared_vote_pareto_tcs_static,43,3,2,0,0.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,1,,,,,0,0.0,0.0,0.0,,0,
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed43,sports_understanding,shared_vote_pareto_tcs_static,43,4,2,1,0.5,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,1,,,,,0,0.0,,,,1,
runs_disambiguation_v7_formal_3seed_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,0,0,0,0.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,1,,,,,0,0.0,0.0,0.0,,0,
runs_disambiguation_v7_formal_3seed_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,2,2,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,a542e3956ab09f0cf6bdce5ba99d97c40504e09a23f498cc5e3215f5ffee26c5,3,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,0,0.0,0.5222816399286987,,,1,
runs_disambiguation_v7_formal_3seed_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,2,3,3,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,4,0.19742185771625426,0.19742185771625426,0.20929569229796785,0.21226415094339623,0,0.0,0.7217125382262997,,,1,
runs_disambiguation_v7_formal_3seed_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,3,1,1,1.0,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,2,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0,0.0,0.28205128205128205,0.28205128205128205,1.0,0,
runs_disambiguation_v7_formal_3seed_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,4,2,1,0.5,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,f427c0b7618f4a93ef0f84b421daee060b1b8f8ad14506045bfc76478b452a93,2,0.22448979591836737,0.22448979591836737,0.22448979591836737,0.22448979591836737,0,0.0,0.22448979591836737,0.22448979591836737,1.0,0,
